mediaID,mainTitle,broadcaster,longSummary,shortSummary,icons,subTitle,thumbnail,shareLink,Topic,season
AT_2147051,Dit Was Het Nieuws,AVROTROS,Te gast zijn Gijs Groenteman en rapper Dio.,"Harm Edens, Jan Jaap van der Wal en Peter Pannekoek leggen het nieuws van de afgelopen week onder de satirische loep. Te gast zijn Gijs Groenteman en rapper Dio.","leeftijd-al,grof_taalgebruik", 5 sep 2020 21:40 - Seizoen 7 Afl. 1 - Dit Was Het Nieuws,https://images.npo.nl/header/2560x1440/1480132.jpg,https://www.npostart.nl/AT_2147051,54,7
BV_101401112,All Stars & Zonen,BNNVARA,"Als alle mobieltjes uit de kleedkamer zijn verdwenen, breekt er grote paniek uit bij de jongens. Hoe te overleven zonder telefoon? Junior worstelt ondertussen met de problemen van zijn vader, terwijl Johnny door Aisha in de wereld van online daten geïntroduceerd wordt.","Als alle mobieltjes uit de kleedkamer zijn verdwenen, breekt er grote paniek uit bij de jongens. Hoe te overleven zonder telefoon? Junior worstelt ondertussen met de problemen van zijn vader.","leeftijd-12,discriminatie,grof_taalgebruik,drugs_en_alcohol", 4 okt 2020 21:55 - Seizoen 1 Afl. 3 - Wat was was?,https://images.npo.nl/header/2560x1440/1488708.jpg,https://www.npostart.nl/BV_101401112,54,1
POW_03952229,De Smurfen,BNNVARA,Door een ongelukje wordt Grote Smurf onzichtbaar. De Smurfen moeten een snorhaar van Azraël pikken om hem weer zichtbaar te maken.,Door een ongelukje wordt Grote Smurf onzichtbaar. De Smurfen moeten een snorhaar van Azraël pikken om hem weer zichtbaar te maken.,"leeftijd-6,angst",Za 11 sep 08:05 - Seizoen 1 Afl. 5 - Waar is Grote Smurf?,https://images.npo.nl/header/2560x1440/1609028.jpg,https://www.npostart.nl/POW_03952229,44,1
BV_101406819,Kinderen voor Kinderen,BNNVARA,"De Kinderboekenweek 2021 stond in het teken van beroepen en Kinderen voor Kinderen heeft hiervoor het liedje 'Worden wat je wil' gemaakt. De kinderen uit het koor helpen Cataleya, een fan van Kinderen voor Kinderen. Cataleya weet nog niet precies wat ze later wil worden, maar het moet in ieder geval een stoer beroep zijn. Ze wil graag weten: Hoe kom je eigenlijk in het leger? Phaedra en Emilia uit het koor zoeken het voor haar uit.",De Kinderboekenweek 2021 stond in het teken van beroepen. Kinderen voor Kinderen fan Cataleya vraagt zich af hoe je in het leger komt. Phaedra en Emilia uit het koor zoeken het voor haar uit.,leeftijd-al,Za  2 okt 09:30 - Seizoen 27 Afl. 1 - Worden wat je wil - Kinderen voor Kinderen helpt mee,https://images.npo.nl/header/2560x1440/1619723.jpg,https://www.npostart.nl/BV_101406819,54,27
AVRO_1661640,Wie is de Mol? Junior,AVRO,Wie speelt tactisch? En wie is er te vertrouwen? Dat wordt duidelijk bij de laatste opdracht van de tweede ronde. Na deze aflevering zijn de tien kandidaten van Wie is de Mol? Junior bekend!,Wie speelt tactisch? En wie is er te vertrouwen? Dat wordt duidelijk bij de laatste opdracht van de tweede ronde. Na deze aflevering zijn de tien kandidaten van Wie is de Mol? Junior bekend!,grof_taalgebruik, 3 mrt 2014 17:00 - Seizoen 1 Afl. 7 - De selectie,https://images.npo.nl/header/2560x1440/423623.jpg,https://www.npostart.nl/AVRO_1661640,54,1
POW_04776447,Goedemorgen Nederland,WNL,"Te gast zijn oud-partijleider van Forum voor Democratie Thierry Baudet, ondernemer Ruud Koornstra en ondernemer Aylin Bilic. Met hen hebben we het over de Willem 1 Prijs, die gisteren door niemand minder is uitgereikt dan Koningin Máxima, en de soap rondom Thierry zijn partij, waarvoor hij toch opnieuw lijsttrekker wil worden.","Te gast zijn oud-partijleider van Forum voor Democratie Thierry Baudet, ondernemer Ruud Koornstra en ondernemer Aylin Bilic.",leeftijd-al,26 nov 2020 07:10 - Seizoen 2020 Afl. 59 - Goedemorgen Nederland,https://images.npo.nl/header/2560x1440/1511597.jpg,https://www.npostart.nl/POW_04776447,40,2020
POW_04414990,Goedemorgen Nederland,WNL,Te gast zijn minister Bruno Bruins en WNL Opiniemaker Elif Isitman. Met hen hebben we het over het medicijnentekort in Nederland en over het terughalen van IS-vrouwen.,Te gast zijn minister Bruno Bruins en WNL Opiniemaker Elif Isitman. Met hen hebben we het over het medicijnentekort in Nederland en over het terughalen van IS-vrouwen.,leeftijd-al,11 nov 2019 08:40 - Seizoen 2019 Afl. 51 - Goedemorgen Nederland,https://images.npo.nl/header/2560x1440/1291395.jpg,https://www.npostart.nl/POW_04414990,32,2019
BV_101401649,De Vooravond,BNNVARA,"We praten na over de persconferentie van premier Mark Rutte en minister van Volksgezondheid Hugo de Jonge over het coronavirus en de maatregelen met jongerenvertegenwoordiger Talitha Muusse, docent Lucelle Comvalius, schrijver Zihni Özdil en programmamaker Splinter Chabot. * Cabaretier Kiki Schippers geeft muzikaal commentaar op de persconferentie.","Te gast: Talitha Muusse, Lucelle Comvalius, Zihni Özdil, Splinter Chabot en Kiki Schippers.",leeftijd-al, 1 sep 2020 19:30 - Seizoen 1 Afl. 2 - De Vooravond,https://images.npo.nl/header/2560x1440/1480021.jpg,https://www.npostart.nl/BV_101401649,37,1
KN_1705697,De verwondering,NCRV,"Om een uitweg te vinden voor de stress die ze ervoer in haar werk, ontdekte Barbara de Zoete het zenboeddhisme. Het bleek zo goed bij haar te passen dat ze haar comfortabele leven opgaf om te kunnen intreden in een klooster in het noorden van het land en zenmonnik te worden. Vorig jaar kwam ze tijdens de revalidatie na een beenbreuk in aanraking met Nijkleaster, de geloofsgemeenschap in Jorwert. Het zette haar leven volledig op z'n kop: De Zoete zette haar hakken in het zand, want ze was er tot dat moment heilig van overtuigd geweest dat haar toekomst bij het zenboeddhisme lag. Toch kon ze niet anders dan aan zichzelf toegeven dat er bij haar in een paar maanden een onstuitbaar godsgeloof was ontstaan. Op de vroege paasmorgen wordt ze gedoopt.",De toekomst van non Barbara de Zoete lag bij het zenboeddhisme. Het liep anders: op de vroege paasmorgen wordt ze gedoopt.,leeftijd-al,31 mrt 2019 08:30 - Seizoen 2019 Afl. 13 - Barbara de Zoete,https://images.npo.nl/header/2560x1440/1206382.jpg,https://www.npostart.nl/KN_1705697,54,2019
POW_04843701,Nederland in Beweging,MAX,Wilt u investeren in uw gezondheid? Meedoen betekent dat u al een kwartier beweegt van het aanbevolen dagelijkse half uur.,Wilt u investeren in uw gezondheid? Meedoen betekent dat u al een kwartier beweegt van het aanbevolen dagelijkse half uur.,leeftijd-al,Vr 24 sep 05:50 - Seizoen 2021 Afl. 120 - Nederland in Beweging,https://images.npo.nl/header/2560x1440/1245264.jpg,https://www.npostart.nl/POW_04843701,46,2021
POW_04425929,Lucas,NTR,"Nu hij bij de grote mensen hoort, is het tijd dat Lucas zijn gevoelens deelt met Sarah. Of niet?","Nu hij bij de grote mensen hoort, is het tijd dat Lucas zijn gevoelens deelt met Sarah. Of niet?","leeftijd-6,geweld,angst,grof_taalgebruik",19 dec 2019 16:00 - Seizoen 1 Afl. 15 - Het verrassingsfeestje,https://images.npo.nl/header/2560x1440/1310843.jpg,https://www.npostart.nl/POW_04425929,44,1
POW_04285801,De mooiste sprookjes,AVROTROS,"Sprookje. Lotte en haar twee broers zijn als baby geadopteerd door een molenaar en zijn vrouw. Jaren later gaan de drie kinderen op zoek naar de Vogel van de Waarheid, die hen zou kunnen vertellen waar ze vandaan komen. Ze lopen echter in de val van hun grootmoeder, een slechte koningin, en de broers veranderen in steen. Het is aan Lotte om de betovering te verbreken en de waarheid van hun afkomst te achterhalen.","Lotte en haar twee broers zijn als baby geadopteerd door een molenaar en zijn vrouw. Jaren later gaan ze op zoek naar de Vogel van de Waarheid, die hen zou kunnen vertellen waar ze vandaan komen.","leeftijd-9,angst",29 mrt 2020 11:35 - Seizoen 1 Afl. 48 - De drie koningskinderen,https://images.npo.nl/header/2560x1440/1366110.jpg,https://www.npostart.nl/POW_04285801,54,1
POW_04558514,Nederland in Beweging,MAX,Wilt u investeren in uw gezondheid? Meedoen betekent dat u al een kwartier beweegt van het aanbevolen dagelijkse half uur.,Wilt u investeren in uw gezondheid? Meedoen betekent dat u al een kwartier beweegt van het aanbevolen dagelijkse half uur.,leeftijd-al,13 feb 2020 09:15 - Seizoen 2020 Afl. 33 - Nederland in Beweging!,https://images.npo.nl/header/2560x1440/1245264.jpg,https://www.npostart.nl/POW_04558514,46,2020
POW_04786844,Studio 2020,NTR,Muziekprogramma 2 Meter Sessies opent de studiodeuren voor Nederlandse acts om in 50 uitzendingen het geluid van 2020 te laten horen en zien. Gastheer: Jan Douwe Kroeske.,Muziekprogramma 2 Meter Sessies opent de studiodeuren voor Nederlandse acts om in 50 uitzendingen het geluid van 2020 te laten horen en zien. Gastheer: Jan Douwe Kroeske.,leeftijd-al,24 aug 2020 02:00 - Seizoen 2 Afl. 22 - Arp Frique,https://images.npo.nl/header/2560x1440/1473577.jpg,https://www.npostart.nl/POW_04786844,54,2
VPWON_1247114,2Doc,IKON,"De strijd tegen de apartheid in Zuid-Afrika is een regelmatig terugkerend onderwerp in de geschiedenis van de interkerkelijke omroep IKON. Filmmaakster Anli Serfontein duikt in dit verleden en vertelt het verhaal van haar vader, de Zuid-Afrikaanse journalist Hennie Serfontein (82). Als correspondent van oa. IKON, NCRV en Trouw was hij in de jaren 70 en 80 een van de belangrijkste bronnen voor onafhankelijke berichtgeving uit Zuid-Afrika. In gesprekken met hem en zijn toenmalige collega's in Nederland en Zuid-Afrika - en met talrijke archiefopnames uit deze periode - schetst de documentaire een tijdperk van geëngageerde journalistiek, waarin niettemin de waarheidsvinding voorop stond; ongeacht de gevaren die dat met zich meebracht.",Het verhaal van de Zuid-Afrikaanse journalist Hennie Serfontein (82). Hij was in de jaren 70 en 80 een van de belangrijkste bronnen voor onafhankelijke berichtgeving uit Zuid-Afrika.,"leeftijd-6,geweld",10 nov 2015 23:00 - Seizoen 9 Afl. 103 - Onze man in Zuid-Afrika,https://images.npo.nl/header/2560x1440/675660.jpg,https://www.npostart.nl/VPWON_1247114,44,9
VPWON_1324754,EO Metterdaad,EO,"Artsenechtpaar Willem en Joanne Folmer zorgen in de Congolese bush voor de allerarmsten. In Congo betalen patiënten zelf voor hun zorg (overheidssteun is er niet), maar juist deze mensen hebben daar echt geen geld voor of kennen zelfs het hele concept 'geld' niet. Dat is het geval bij de bijzondere pygmeeënstam die Willem en Joanne af en toe bezoeken om medische hulp te verlenen. Dus vragen de Folmers dan maar een kip of wat brandhout als betaling. Maar dat is natuurlijk lang niet voldoende om hun ziekenhuisje financieel overeind te houden.",Artsenechtpaar Willem en Joanne Folmer zorgen in de Congolese bush voor de allerarmsten. In Congo betalen patiënten zelf voor hun zorg (overheidssteun is er niet).,leeftijd-al,Za 22 mei 17:40 - Seizoen 2021 Afl. 10 - Congo: gratis ziekenzorg voor pygmeeën,https://images.npo.nl/header/2560x1440/1572426.jpg,https://www.npostart.nl/VPWON_1324754,54,2021
VPWON_1293463,Hoe weet je dat nou?,EO,"Maar als het antwoord op die vraag 'Hoe weet je dat nou?' is: 'Ik weet het niet', waar haal je dan het vertrouwen vandaan om toch te geloven? Is dat domheid, wereldvreemdheid, mildheid of koppigheid?","Maar als het antwoord op die vraag 'Hoe weet je dat nou?' is: 'Ik weet het niet', waar haal je dan het vertrouwen vandaan om toch te geloven? Is dat domheid, wereldvreemdheid, mildheid of koppigheid?",leeftijd-al,30 sep 2018 23:45 - Seizoen 2018 Afl. 4 - Vertrouwen,https://images.npo.nl/header/2560x1440/1081110.jpg,https://www.npostart.nl/VPWON_1293463,54,2018
POW_04918137,Goedemorgen Nederland,WNL,"Te gast zijn politiek verslaggever van Elsevier Weekblad Carla Joosten, chef politieke zaken van HCSS Han ten Broeke en OMT-lid Karoly Illy. Met hen hebben we het over het debat over de opgestapte verkenners, de inmenging van China in Nederland en over corona in het basisonderwijs.","Te gast zijn politiek verslaggever van Elsevier Weekblad Carla Joosten, chef politieke zaken van HCSS Han ten Broeke en OMT-lid Karoly Illy.",leeftijd-al,Wo 31 mrt 08:40 - Seizoen 2021 Afl. 63 - Goedemorgen Nederland,https://images.npo.nl/header/2560x1440/1558739.jpg,https://www.npostart.nl/POW_04918137,37,2021
POW_04922700,Zo is Joey,KRO-NCRV,De kinderen mogen een klassenvertegenwoordiger kiezen. Igor en Joey stellen zich beiden kandidaat. Maar Joey heeft een beetje onderschat wat klassenvertegenwoordiger zijn eigenlijk inhoudt.,De kinderen mogen een klassenvertegenwoordiger kiezen. Igor en Joey stellen zich beiden kandidaat. Maar Joey heeft een beetje onderschat wat klassenvertegenwoordiger zijn eigenlijk inhoudt.,leeftijd-al,Di  7 dec 14:00 - Seizoen 1 Afl. 15 - De kandidaten,https://images.npo.nl/header/2560x1440/1649256.jpg,https://www.npostart.nl/POW_04922700,54,1
POW_05209028,Noord-Zuid-Oost-West,MAX,"In het naoorlogse Arnhem zijn ouders druk bezig met de wederopbouw van hun verwoeste stad. De kinderen moeten zich maar zien te vermaken. Joop Legerstee trekt zich het lot van de Arnhemse jeugd aan. In 1950 organiseert hij daarom een straatvoetbaltoernooi, dat al snel uitgroeit tot een jaarlijkse fietsvakantie: Ome Joop's tour. De tour is bedoeld voor kinderen van negen tot en met twaalf jaar voor wie op vakantie gaan niet vanzelfsprekend is. Pelda Tamou en Tara Pannekoek zijn negen jaar en gaan dit keer voor het eerst mee met de tour. De ouders van Pelda zijn Syrische vluchtelingen, maar zijzelf is in Nederland geboren.",Aandacht voor Ome Joop's tour in Arnhem. Deze is bedoeld voor kinderen van negen tot en met twaalf jaar voor wie op vakantie gaan niet vanzelfsprekend is. Ook zien we De Afsluitdijk in 32 verhalen.,leeftijd-al,Ma 10 jan 18:30 - Seizoen 2 Afl. 6 - Een vakantie met Ome Joop,https://images.npo.nl/header/2560x1440/1600018.jpg,https://www.npostart.nl/POW_05209028,54,2
VPWON_1283701,Andere Tijden,NTR,"De Maastunnel in Rotterdam, met bouwjaar 1942 de oudste tunnel van Nederland, verbindt niet alleen de oevers van Noord en Zuid met elkaar maar speelt ook een cruciale rol in de geschiedenis van de stad. En nog steeds is de vraag: loopt die tunnel van Zuid naar Noord of van Noord naar Zuid?",De Maastunnel in Rotterdam speelt een cruciale rol in de geschiedenis van de stad.,leeftijd-al, 1 dec 2018 21:20 - Seizoen 20 Afl. 32 - De Maas weer onderdoor,https://images.npo.nl/header/2560x1440/1158403.jpg,https://www.npostart.nl/VPWON_1283701,44,20
POW_04086480,Goedemorgen Nederland,WNL,"Te gast: SGP-leider Kees van der Staaij, EU-lijsttrekker Peter van Dalen en journalist van de Telegraaf Wierd Duk. Met hen hebben we het over boeren die ernstig bedreigd worden door dierenactivisten en over wat de EU moet doen tegen christenvervolging.","Te gast: SGP-leider Kees van der Staaij, EU-lijsttrekker Peter van Dalen en journalist van de Telegraaf Wierd Duk.",leeftijd-al,15 mei 2019 07:40 - Seizoen 2018 Afl. 93 - Goedemorgen Nederland,https://images.npo.nl/header/2560x1440/1223025.jpg,https://www.npostart.nl/POW_04086480,54,2018
BNN_101368071,3 op Reis,BNN,"Floortje Dessing maakt per boot, auto en trein een lange reis van Amsterdam naar Alaska. Vanuit de hoofdstad van Nederland neemt ze een 280 meter lang containervrachtschip waarmee ze naar New York vaart. Elf dagen op zee met de mannen. Niet bepaald de luxe cruise waar veel vakantiegangers van dromen.","Floortje Dessing maakt per boot, auto en trein een reis van Amsterdam naar Alaska. Vanuit de hoofdstad van Nederland neemt ze een 280 meter lang containervrachtschip waarmee ze naar New York vaart.",grof_taalgebruik,20 jul 2014 19:55 - Seizoen 7 Afl. 33 - Floortje van Amsterdam naar Alaska: deel 3,https://images.npo.nl/header/2560x1440/490444.jpg,https://www.npostart.nl/BNN_101368071,54,7
POW_04558659,Nederland in Beweging,MAX,Wilt u investeren in uw gezondheid? Meedoen betekent dat u al een kwartier beweegt van het aanbevolen dagelijkse half uur.,Wilt u investeren in uw gezondheid? Meedoen betekent dat u al een kwartier beweegt van het aanbevolen dagelijkse half uur.,leeftijd-al,11 dec 2020 09:10 - Seizoen 2020 Afl. 178 - Nederland in Beweging,https://images.npo.nl/header/2560x1440/1491232.jpg,https://www.npostart.nl/POW_04558659,46,2020
AT_2142676,Zin in Zappelin,AVROTROS,"Vrolijk programma voor kleuters. Fenna Ramos woont samen met haar beste vriend en knuffel Zappie in een zappelin. Overal waar Fenna is, is Zappie ook. De hele dag door beleeft Fenna avonturen, vertelt ze verhalen, speelt ze spelletjes en kookt, knutselt en zingt ze voor de allerkleinste kijkers.","Vrolijk programma voor kleuters. Fenna Ramos woont met haar beste vriend en knuffel Zappie in een zappelin. Overal waar Fenna is, is Zappie.",leeftijd-al,29 sep 2020 07:13 - Seizoen 4 Afl. 22 - Boeken - Mooie dag lied,https://images.npo.nl/header/2560x1440/1488829.jpg,https://www.npostart.nl/AT_2142676,59,4
AT_2033309,Sterren NL Specials,AVROTROS,Sterren.nl zendt een registratie uit van het eerste live concert van Django Wagner. In een volgestroomd Beursgebouw zingt hij zijn grootste hits onder begeleiding van de Marcel Fisser Band en de Paulus Schäfer Band. Daarnaast zingt hij samen met een aantal muzikale vrienden duetten van zijn album 'Samen'.,Sterren.nl zendt een registratie uit van het eerste live concert van Django Wagner.,leeftijd-al,10 jun 2015 16:20 - Seizoen 6 Afl. 1 - Django Wagner,https://images.npo.nl/header/2560x1440/619803.jpg,https://www.npostart.nl/AT_2033309,54,6
